chr2L	3172797	3294285	inactive	5	.	3172797	3294285	0,0,0
chr2L	3294285	3303208	active	3	.	3294285	3303208	255,255,153
chr2L	3303208	3356948	active	3	.	3303208	3356948	255,255,153
chr2L	3356948	3374703	active	8	.	3356948	3374703	255,255,153
chr2L	3374703	3448741	inactive	5	.	3374703	3448741	0,0,0
chr2L	3448741	3470304	active	8	.	3448741	3470304	255,255,153
chr2L	3470304	3480545	active	3	.	3470304	3480545	255,255,153
chr2L	3480545	3531319	inactive	5	.	3480545	3531319	0,0,0
chr2L	3531319	3619097	PcG	1	.	3531319	3619097	56,108,176
chr2L	3619097	3631953	active	3	.	3619097	3631953	255,255,153
chr2L	3631953	3647802	active	3	.	3631953	3647802	255,255,153
chr2L	3647802	3657543	active	3	.	3647802	3657543	255,255,153
chr2L	3657543	3713185	inactive	5	.	3657543	3713185	0,0,0
chr2L	3713185	3764817	inactive	5	.	3713185	3764817	0,0,0
chr2L	3764817	3786572	PcG	4	.	3764817	3786572	56,108,176
chr2L	3786572	3803537	PcG	4	.	3786572	3803537	56,108,176
chr2L	3803537	3813887	active	3	.	3803537	3813887	255,255,153
chr2L	3813887	3862195	PcG	1	.	3813887	3862195	56,108,176
chr2L	3862195	3872935	active	8	.	3862195	3872935	255,255,153
chr2L	3872935	4179774	inactive	5	.	3872935	4179774	0,0,0
chr2L	4179774	4187340	inactive	5	.	4179774	4187340	0,0,0
chr2L	4187340	4198132	active	8	.	4187340	4198132	255,255,153
chr2L	4198132	4227044	inactive	5	.	4198132	4227044	0,0,0
chr2L	4227044	4332140	PcG	4	.	4227044	4332140	56,108,176
chr2L	4332140	4345595	active	3	.	4332140	4345595	255,255,153
chr2L	4345595	4371996	PcG	4	.	4345595	4371996	56,108,176
chr2L	4371996	4382519	inactive	5	.	4371996	4382519	0,0,0
chr2L	4382519	4400028	active	7	.	4382519	4400028	255,255,153
chr2L	4400028	4442240	inactive	5	.	4400028	4442240	0,0,0
chr2L	4442240	4463106	active	7	.	4442240	4463106	255,255,153
chr2L	4463106	4525323	inactive	5	.	4463106	4525323	0,0,0
chr2L	4525323	4562552	inactive	5	.	4525323	4562552	0,0,0
chr2L	4562552	4587203	inactive	5	.	4562552	4587203	0,0,0
chr2L	4587203	4652190	inactive	5	.	4587203	4652190	0,0,0
chr2L	4652190	4793081	inactive	5	.	4652190	4793081	0,0,0
chr2L	4793081	4811796	PcG	4	.	4793081	4811796	56,108,176
chr2L	4811796	4830509	inactive	5	.	4811796	4830509	0,0,0
chr2L	4830509	4837758	active	8	.	4830509	4837758	255,255,153
chr2L	4837758	4848367	active	8	.	4837758	4848367	255,255,153
chr2L	4848367	4883338	inactive	5	.	4848367	4883338	0,0,0
chr2L	4883338	4891916	active	3	.	4883338	4891916	255,255,153
chr2L	4891916	4911303	inactive	5	.	4891916	4911303	0,0,0
chr2L	4911303	4955929	inactive	5	.	4911303	4955929	0,0,0
chr2L	4955929	4971507	active	8	.	4955929	4971507	255,255,153
chr2L	4971507	5000515	active	7	.	4971507	5000515	255,255,153
chr2L	5000515	5009567	active	3	.	5000515	5009567	255,255,153
chr2L	5009567	5043139	active	3	.	5009567	5043139	255,255,153
chr2L	5043139	5058377	active	7	.	5043139	5058377	255,255,153
chr2L	5058377	5096092	active	6	.	5058377	5096092	255,255,153
chr2L	5096092	5100123	active	7	.	5096092	5100123	255,255,153
chr2L	5100123	5146928	PcG	4	.	5100123	5146928	56,108,176
chr2L	5146928	5216384	active	8	.	5146928	5216384	255,255,153
chr2L	5216384	5239022	active	6	.	5216384	5239022	255,255,153
chr2L	5239022	5271234	PcG	4	.	5239022	5271234	56,108,176
chr2L	5271234	5307841	active	8	.	5271234	5307841	255,255,153
chr2L	5307841	5326192	active	8	.	5307841	5326192	255,255,153
chr2L	5326192	5365447	inactive	5	.	5326192	5365447	0,0,0
chr2L	5365447	5519705	PcG	1	.	5365447	5519705	56,108,176
chr2L	5519705	5547060	active	7	.	5519705	5547060	255,255,153
chr2L	5547060	5726097	inactive	5	.	5547060	5726097	0,0,0
chr2L	5726097	5771209	inactive	5	.	5726097	5771209	0,0,0
chr2L	5771209	5804865	inactive	5	.	5771209	5804865	0,0,0
chr2L	5804865	5907151	inactive	5	.	5804865	5907151	0,0,0
chr2L	5907151	5943389	inactive	5	.	5907151	5943389	0,0,0
chr2L	5943389	5980390	active	3	.	5943389	5980390	255,255,153
chr2L	5980390	5999924	active	8	.	5980390	5999924	255,255,153
chr2L	5999924	6037721	inactive	5	.	5999924	6037721	0,0,0
chr2L	6037721	6047709	active	8	.	6037721	6047709	255,255,153
chr2L	6047709	6070691	active	7	.	6047709	6070691	255,255,153
chr2L	6070691	6098914	active	6	.	6070691	6098914	255,255,153
chr2L	6098914	6323467	inactive	5	.	6098914	6323467	0,0,0
chr2L	6323467	6338811	active	8	.	6323467	6338811	255,255,153
chr2L	6338811	6356664	active	3	.	6338811	6356664	255,255,153
chr2L	6356664	6426374	inactive	5	.	6356664	6426374	0,0,0
chr2L	6426374	6454299	active	8	.	6426374	6454299	255,255,153
chr2L	6454299	6479389	active	8	.	6454299	6479389	255,255,153
chr2L	6479389	6494557	active	7	.	6479389	6494557	255,255,153
chr2L	6494557	6498697	active	8	.	6494557	6498697	255,255,153
chr2L	6498697	6527371	active	3	.	6498697	6527371	255,255,153
chr2L	6527371	6557440	PcG	4	.	6527371	6557440	56,108,176
chr2L	6557440	6566163	active	7	.	6557440	6566163	255,255,153
chr2L	6566163	6611343	inactive	5	.	6566163	6611343	0,0,0
chr2L	6611343	6649417	inactive	5	.	6611343	6649417	0,0,0
chr2L	6649417	6659517	active	7	.	6649417	6659517	255,255,153
chr2L	6659517	6683603	active	8	.	6659517	6683603	255,255,153
chr2L	6683603	6717824	inactive	5	.	6683603	6717824	0,0,0
chr2L	6717824	6786589	inactive	5	.	6717824	6786589	0,0,0
chr2L	6786589	6797544	active	3	.	6786589	6797544	255,255,153
chr2L	6797544	6852271	PcG	1	.	6797544	6852271	56,108,176
chr2L	6852271	6907415	inactive	5	.	6852271	6907415	0,0,0
chr2L	6907415	6921064	active	7	.	6907415	6921064	255,255,153
chr2L	6921064	6945862	inactive	5	.	6921064	6945862	0,0,0
chr2L	6945862	6948330	active	8	.	6945862	6948330	255,255,153
chr2L	6948330	6971469	active	7	.	6948330	6971469	255,255,153
chr2L	6971469	7012568	inactive	5	.	6971469	7012568	0,0,0
chr2L	7012568	7028005	active	8	.	7012568	7028005	255,255,153
chr2L	7028005	7038301	active	8	.	7028005	7038301	255,255,153
chr2L	7038301	7041408	active	8	.	7038301	7041408	255,255,153
chr2L	7041408	7064209	active	8	.	7041408	7064209	255,255,153
chr2L	7064209	7182099	active	3	.	7064209	7182099	255,255,153
chr2L	7182099	7202903	active	8	.	7182099	7202903	255,255,153
chr2L	7202903	7220368	active	3	.	7202903	7220368	255,255,153
chr2L	7220368	7258150	inactive	5	.	7220368	7258150	0,0,0
chr2L	7258150	7281603	PcG	4	.	7258150	7281603	56,108,176
chr2L	7281603	7356800	PcG	1	.	7281603	7356800	56,108,176
chr2L	7356800	7388586	PcG	4	.	7356800	7388586	56,108,176
chr2L	7388586	7424934	inactive	5	.	7388586	7424934	0,0,0
chr2L	7424934	7436180	active	8	.	7424934	7436180	255,255,153
chr2L	7436180	7496418	inactive	5	.	7436180	7496418	0,0,0
chr2L	7496418	7535014	inactive	5	.	7496418	7535014	0,0,0
chr2L	7535014	7581846	inactive	5	.	7535014	7581846	0,0,0
chr2L	7581846	7641442	inactive	5	.	7581846	7641442	0,0,0
chr2L	7641442	7693526	inactive	5	.	7641442	7693526	0,0,0
chr2L	7693526	7702063	active	8	.	7693526	7702063	255,255,153
chr2L	7702063	7782878	inactive	5	.	7702063	7782878	0,0,0
chr2L	7782878	7810257	active	8	.	7782878	7810257	255,255,153
chr2L	7810257	7829273	active	8	.	7810257	7829273	255,255,153
chr2L	7829273	7885834	inactive	5	.	7829273	7885834	0,0,0
chr2L	7885834	7984826	PcG	4	.	7885834	7984826	56,108,176
chr2L	7984826	7999054	active	3	.	7984826	7999054	255,255,153
chr2L	7999054	8030368	active	3	.	7999054	8030368	255,255,153
chr2L	8030368	8042556	active	8	.	8030368	8042556	255,255,153
chr2L	8042556	8083098	HP1	2	.	8042556	8083098	51,160,44
chr2L	8083098	8128001	active	3	.	8083098	8128001	255,255,153
chr2L	8128001	8134114	active	8	.	8128001	8134114	255,255,153
chr2L	8134114	8162146	inactive	5	.	8134114	8162146	0,0,0
chr2L	8162146	8198613	HP1	2	.	8162146	8198613	51,160,44
chr2L	8198613	8210869	active	8	.	8198613	8210869	255,255,153
chr2L	8210869	8239480	active	8	.	8210869	8239480	255,255,153
chr2L	8239480	8301062	inactive	5	.	8239480	8301062	0,0,0
chr2L	8301062	8322473	active	8	.	8301062	8322473	255,255,153
chr2L	8322473	8364698	inactive	5	.	8322473	8364698	0,0,0
chr2L	8364698	8383619	active	7	.	8364698	8383619	255,255,153
chr2L	8383619	8403395	inactive	5	.	8383619	8403395	0,0,0
chr2L	8403395	8415258	active	8	.	8403395	8415258	255,255,153
chr2L	8415258	8434256	active	8	.	8415258	8434256	255,255,153
chr2L	8434256	8464198	active	8	.	8434256	8464198	255,255,153
chr2L	8464198	8478306	inactive	5	.	8464198	8478306	0,0,0
chr2L	8478306	8511896	inactive	5	.	8478306	8511896	0,0,0
chr2L	8511896	8529086	active	8	.	8511896	8529086	255,255,153
chr2L	8529086	8534723	inactive	5	.	8529086	8534723	0,0,0
chr2L	8534723	8684516	PcG	4	.	8534723	8684516	56,108,176
chr2L	8684516	8709890	active	3	.	8684516	8709890	255,255,153
chr2L	8709890	8741842	inactive	5	.	8709890	8741842	0,0,0
chr2L	8741842	8780594	PcG	4	.	8741842	8780594	56,108,176
chr2L	8780594	8943307	PcG	4	.	8780594	8943307	56,108,176
chr2L	8943307	8991355	inactive	5	.	8943307	8991355	0,0,0
chr2L	8991355	8997208	active	8	.	8991355	8997208	255,255,153
chr2L	8997208	9166571	inactive	5	.	8997208	9166571	0,0,0
chr2L	9166571	9253864	inactive	5	.	9166571	9253864	0,0,0
chr2L	9253864	9385838	inactive	5	.	9253864	9385838	0,0,0
chr2L	9385838	9464902	inactive	5	.	9385838	9464902	0,0,0
chr2L	9464902	9494816	inactive	5	.	9464902	9494816	0,0,0
chr2L	9494816	9520929	inactive	5	.	9494816	9520929	0,0,0
chr2L	9520929	9540667	active	3	.	9520929	9540667	255,255,153
chr2L	9540667	9567970	inactive	5	.	9540667	9567970	0,0,0
chr2L	9567970	9576982	active	8	.	9567970	9576982	255,255,153
chr2L	9576982	9613036	PcG	4	.	9576982	9613036	56,108,176
chr2L	9613036	9617247	active	8	.	9613036	9617247	255,255,153
chr2L	9617247	9699903	PcG	4	.	9617247	9699903	56,108,176
chr2L	9699903	9711424	active	8	.	9699903	9711424	255,255,153
chr2L	9711424	9734314	inactive	5	.	9711424	9734314	0,0,0
chr2L	9734314	9759187	PcG	4	.	9734314	9759187	56,108,176
chr2L	9759187	9792711	active	3	.	9759187	9792711	255,255,153
chr2L	9792711	9888072	inactive	5	.	9792711	9888072	0,0,0
chr2L	9888072	9920310	active	8	.	9888072	9920310	255,255,153
chr2L	9920310	9938971	inactive	5	.	9920310	9938971	0,0,0
chr2L	9938971	9967096	active	8	.	9938971	9967096	255,255,153
chr2L	9967096	10003231	inactive	5	.	9967096	10003231	0,0,0
chr2L	10003231	10010171	active	8	.	10003231	10010171	255,255,153
chr2L	10010171	10056821	inactive	5	.	10010171	10056821	0,0,0
chr2L	10056821	10201291	inactive	5	.	10056821	10201291	0,0,0
chr2L	10201291	10226651	active	8	.	10201291	10226651	255,255,153
chr2L	10226651	10265301	active	8	.	10226651	10265301	255,255,153
chr2L	10265301	10270185	active	7	.	10265301	10270185	255,255,153
chr2L	10270185	10298761	active	8	.	10270185	10298761	255,255,153
chr2L	10298761	10306755	active	8	.	10298761	10306755	255,255,153
chr2L	10306755	10332674	active	8	.	10306755	10332674	255,255,153
chr2L	10332674	10341071	active	8	.	10332674	10341071	255,255,153
chr2L	10341071	10356694	inactive	5	.	10341071	10356694	0,0,0
chr2L	10356694	10362673	active	8	.	10356694	10362673	255,255,153
chr2L	10362673	10376432	active	7	.	10362673	10376432	255,255,153
chr2L	10376432	10386138	active	8	.	10376432	10386138	255,255,153
chr2L	10386138	10396963	active	8	.	10386138	10396963	255,255,153
chr2L	10396963	10407784	active	7	.	10396963	10407784	255,255,153
chr2L	10407784	10439131	active	7	.	10407784	10439131	255,255,153
chr2L	10439131	10478971	inactive	5	.	10439131	10478971	0,0,0
chr2L	10478971	10507088	active	8	.	10478971	10507088	255,255,153
chr2L	10507088	10517015	active	8	.	10507088	10517015	255,255,153
chr2L	10517015	10573196	inactive	5	.	10517015	10573196	0,0,0
chr2L	10573196	10728900	inactive	5	.	10573196	10728900	0,0,0
chr2L	10728900	10743535	active	7	.	10728900	10743535	255,255,153
chr2L	10743535	10770133	inactive	5	.	10743535	10770133	0,0,0
chr2L	10770133	10840484	inactive	5	.	10770133	10840484	0,0,0
chr2L	10840484	10851470	inactive	5	.	10840484	10851470	0,0,0
chr2L	10851470	10858900	active	8	.	10851470	10858900	255,255,153
chr2L	10858900	10964288	inactive	5	.	10858900	10964288	0,0,0
chr2L	10964288	10975726	active	7	.	10964288	10975726	255,255,153
chr2L	10975726	10988162	active	8	.	10975726	10988162	255,255,153
chr2L	10988162	11004793	active	8	.	10988162	11004793	255,255,153
chr2L	11004793	11011212	active	8	.	11004793	11011212	255,255,153
chr2L	11011212	11045239	active	3	.	11011212	11045239	255,255,153
chr2L	11045239	11069040	active	6	.	11045239	11069040	255,255,153
chr2L	11069040	11091630	inactive	5	.	11069040	11091630	0,0,0
chr2L	11091630	11131052	active	8	.	11091630	11131052	255,255,153
chr2L	11131052	11178665	inactive	5	.	11131052	11178665	0,0,0
chr2L	11178665	11264921	inactive	5	.	11178665	11264921	0,0,0
chr2L	11264921	11285905	active	8	.	11264921	11285905	255,255,153
chr2L	11285905	11474021	PcG	4	.	11285905	11474021	56,108,176
chr2L	11474021	11498335	inactive	5	.	11474021	11498335	0,0,0
chr2L	11498335	11517385	active	8	.	11498335	11517385	255,255,153
chr2L	11517385	11526744	inactive	5	.	11517385	11526744	0,0,0
chr2L	11526744	11789163	inactive	5	.	11526744	11789163	0,0,0
chr2L	11789163	11809518	active	8	.	11789163	11809518	255,255,153
chr2L	11809518	11813649	active	8	.	11809518	11813649	255,255,153
chr2L	11813649	11829818	inactive	5	.	11813649	11829818	0,0,0
chr2L	11829818	12055307	inactive	5	.	11829818	12055307	0,0,0
chr2L	12055307	12062951	active	7	.	12055307	12062951	255,255,153
chr2L	12062951	12093653	inactive	5	.	12062951	12093653	0,0,0
chr2L	12093653	12108860	active	7	.	12093653	12108860	255,255,153
chr2L	12108860	12133958	inactive	5	.	12108860	12133958	0,0,0
chr2L	12133958	12207646	inactive	5	.	12133958	12207646	0,0,0
chr2L	12207646	12403922	inactive	5	.	12207646	12403922	0,0,0
chr2L	12403922	12425209	active	3	.	12403922	12425209	255,255,153
chr2L	12425209	12434835	active	7	.	12425209	12434835	255,255,153
chr2L	12434835	12455488	active	3	.	12434835	12455488	255,255,153
chr2L	12455488	12519948	active	6	.	12455488	12519948	255,255,153
chr2L	12519948	12546010	active	3	.	12519948	12546010	255,255,153
chr2L	12546010	12664387	PcG	1	.	12546010	12664387	56,108,176
chr2L	12664387	12692008	PcG	4	.	12664387	12692008	56,108,176
chr2L	12692008	12712492	active	7	.	12692008	12712492	255,255,153
chr2L	12712492	12721716	active	8	.	12712492	12721716	255,255,153
chr2L	12721716	12820247	inactive	5	.	12721716	12820247	0,0,0
chr2L	12820247	12843354	active	3	.	12820247	12843354	255,255,153
chr2L	12843354	12974197	PcG	4	.	12843354	12974197	56,108,176
chr2L	12974197	13000173	inactive	5	.	12974197	13000173	0,0,0
chr2L	13000173	13021430	active	8	.	13000173	13021430	255,255,153
chr2L	13021430	13165210	active	3	.	13021430	13165210	255,255,153
chr2L	13165210	13204173	active	8	.	13165210	13204173	255,255,153
chr2L	13204173	13222079	active	6	.	13204173	13222079	255,255,153
chr2L	13222079	13289136	inactive	5	.	13222079	13289136	0,0,0
chr2L	13289136	13296809	inactive	5	.	13289136	13296809	0,0,0
chr2L	13296809	13335443	inactive	5	.	13296809	13335443	0,0,0
chr2L	13335443	13366113	inactive	5	.	13335443	13366113	0,0,0
chr2L	13366113	13395181	active	7	.	13366113	13395181	255,255,153
chr2L	13395181	13399491	active	7	.	13395181	13399491	255,255,153
chr2L	13399491	13445605	inactive	5	.	13399491	13445605	0,0,0
chr2L	13445605	13502287	PcG	4	.	13445605	13502287	56,108,176
chr2L	13502287	13549635	active	3	.	13502287	13549635	255,255,153
chr2L	13549635	13641742	active	3	.	13549635	13641742	255,255,153
chr2L	13641742	13780207	inactive	5	.	13641742	13780207	0,0,0
chr2L	13780207	13813718	active	8	.	13780207	13813718	255,255,153
chr2L	13813718	13836075	active	8	.	13813718	13836075	255,255,153
chr2L	13836075	13878779	PcG	4	.	13836075	13878779	56,108,176
chr2L	13878779	13905383	active	3	.	13878779	13905383	255,255,153
chr2L	13905383	13926772	inactive	5	.	13905383	13926772	0,0,0
chr2L	13926772	14010872	PcG	4	.	13926772	14010872	56,108,176
chr2L	14010872	14027101	active	3	.	14010872	14027101	255,255,153
chr2L	14027101	14094456	PcG	4	.	14027101	14094456	56,108,176
chr2L	14094456	14184674	inactive	5	.	14094456	14184674	0,0,0
chr2L	14184674	14251584	inactive	5	.	14184674	14251584	0,0,0
chr2L	14251584	14288104	inactive	5	.	14251584	14288104	0,0,0
chr2L	14288104	14333987	PcG	4	.	14288104	14333987	56,108,176
chr2L	14333987	14349220	inactive	5	.	14333987	14349220	0,0,0
chr2L	14349220	14362509	active	7	.	14349220	14362509	255,255,153
chr2L	14362509	14532080	PcG	4	.	14362509	14532080	56,108,176
chr2L	14532080	14559268	PcG	4	.	14532080	14559268	56,108,176
chr2L	14559268	14589296	PcG	4	.	14559268	14589296	56,108,176
chr2L	14589296	14620803	PcG	4	.	14589296	14620803	56,108,176
chr2L	14620803	14706180	PcG	4	.	14620803	14706180	56,108,176
chr2L	14706180	14751347	inactive	5	.	14706180	14751347	0,0,0
chr2L	14751347	14843309	inactive	5	.	14751347	14843309	0,0,0
chr2L	14843309	15006854	inactive	5	.	14843309	15006854	0,0,0
chr2L	15006854	15038693	inactive	5	.	15006854	15038693	0,0,0
chr2L	15038693	15060757	HP1	2	.	15038693	15060757	51,160,44
chr2L	15060757	15067822	active	8	.	15060757	15067822	255,255,153
chr2L	15067822	15112941	inactive	5	.	15067822	15112941	0,0,0
chr2L	15112941	15248252	inactive	5	.	15112941	15248252	0,0,0
chr2L	15248252	15254394	inactive	5	.	15248252	15254394	0,0,0
chr2L	15254394	15274911	active	8	.	15254394	15274911	255,255,153
chr2L	15274911	15326022	inactive	5	.	15274911	15326022	0,0,0
chr2L	15326022	15575442	inactive	5	.	15326022	15575442	0,0,0
chr2L	15575442	15609238	inactive	5	.	15575442	15609238	0,0,0
chr2L	15609238	15747745	inactive	5	.	15609238	15747745	0,0,0
chr2L	15747745	15771359	active	8	.	15747745	15771359	255,255,153
chr2L	15771359	15906223	inactive	5	.	15771359	15906223	0,0,0
chr2L	15906223	16170522	inactive	5	.	15906223	16170522	0,0,0
chr2L	16170522	16251616	inactive	5	.	16170522	16251616	0,0,0
chr2L	16251616	16288212	active	6	.	16251616	16288212	255,255,153
chr2L	16288212	16299947	active	8	.	16288212	16299947	255,255,153
chr2L	16299947	16306959	active	8	.	16299947	16306959	255,255,153
chr2L	16306959	16328415	active	8	.	16306959	16328415	255,255,153
chr2L	16328415	16352184	inactive	5	.	16328415	16352184	0,0,0
chr2L	16352184	16487070	PcG	4	.	16352184	16487070	56,108,176
chr2L	16487070	16490362	PcG	0	.	16487070	16490362	56,108,176
chr2L	16490362	16543267	active	6	.	16490362	16543267	255,255,153
chr2L	16543267	16586545	PcG	4	.	16543267	16586545	56,108,176
chr2L	16586545	16601693	active	3	.	16586545	16601693	255,255,153
chr2L	16601693	16657613	active	6	.	16601693	16657613	255,255,153
chr2L	16657613	16679866	inactive	5	.	16657613	16679866	0,0,0
chr2L	16679866	16705137	active	6	.	16679866	16705137	255,255,153
chr2L	16705137	16721543	active	3	.	16705137	16721543	255,255,153
chr2L	16721543	16727693	active	8	.	16721543	16727693	255,255,153
chr2L	16727693	16743314	active	7	.	16727693	16743314	255,255,153
chr2L	16743314	16791274	active	3	.	16743314	16791274	255,255,153
chr2L	16791274	16816611	active	3	.	16791274	16816611	255,255,153
chr2L	16816611	16879683	inactive	5	.	16816611	16879683	0,0,0
chr2L	16879683	16887850	active	6	.	16879683	16887850	255,255,153
chr2L	16887850	16924290	HP1	2	.	16887850	16924290	51,160,44
chr2L	16924290	17260590	inactive	5	.	16924290	17260590	0,0,0
chr2L	17260590	17384412	inactive	5	.	17260590	17384412	0,0,0
chr2L	17384412	17411125	inactive	5	.	17384412	17411125	0,0,0
chr2L	17411125	17472775	active	8	.	17411125	17472775	255,255,153
chr2L	17472775	17484694	active	7	.	17472775	17484694	255,255,153
chr2L	17484694	17501289	inactive	5	.	17484694	17501289	0,0,0
chr2L	17501289	17742187	inactive	5	.	17501289	17742187	0,0,0
chr2L	17742187	17959545	inactive	5	.	17742187	17959545	0,0,0
chr2L	17959545	17984457	inactive	5	.	17959545	17984457	0,0,0
chr2L	17984457	18137604	inactive	5	.	17984457	18137604	0,0,0
chr2L	18137604	18152806	active	3	.	18137604	18152806	255,255,153
chr2L	18152806	18158689	active	8	.	18152806	18158689	255,255,153
chr2L	18158689	18442156	inactive	5	.	18158689	18442156	0,0,0
chr2L	18442156	18454874	active	8	.	18442156	18454874	255,255,153
chr2L	18454874	18485351	inactive	5	.	18454874	18485351	0,0,0
chr2L	18485351	18511877	inactive	5	.	18485351	18511877	0,0,0
chr2L	18511877	18556528	inactive	5	.	18511877	18556528	0,0,0
chr2L	18556528	18582921	active	6	.	18556528	18582921	255,255,153
chr2L	18582921	18612563	active	8	.	18582921	18612563	255,255,153
chr2L	18612563	18666375	active	6	.	18612563	18666375	255,255,153
chr2L	18666375	18677521	inactive	5	.	18666375	18677521	0,0,0
chr2L	18677521	18708842	active	8	.	18677521	18708842	255,255,153
chr2L	18708842	18732564	PcG	4	.	18708842	18732564	56,108,176
